room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,rooms_per_host,population,city_size,log_price
Private room,Ieper,Ieper,2,NA,3,1,152,50.851785,2.884698,2,35089,small,5.0238805208462765
Private room,Antwerpen,Ranst,0,NA,2,1,177,51.202368,4.615203,3,459805,large,5.176149732573829
Private room,Antwerpen,Antwerpen,1,NA,2,1,147,51.219164,4.399829,10,459805,large,4.990432586778736
Private room,Brugge,Jabbeke,0,NA,4,2,177,51.181196,3.097711,3,116709,large,5.176149732573829
Private room,Gent,Gent,1,NA,2,1,147,51.056447,3.723397,1,231493,large,4.990432586778736
Private room,Brugge,Brugge,0,NA,4,1,159,51.212388,3.21272,4,116709,large,5.0689042022202315
Private room,Oostende,De Haan,0,NA,2,1,159,51.276081,3.029366,3,69011,small,5.0689042022202315
Private room,Verviers,Thimister-Clermont,3,5,2,1,171,50.656962,5.825402,3,52824,small,5.14166355650266
Private room,Gent,Gent,12,5,3,1,153,51.057536,3.719967,2,231493,large,5.030437921392435
Private room,Dinant,Dinant,1,NA,5,1,159,50.263494,4.90585,5,NA,NA,5.0689042022202315
Private room,Brugge,Brugge,0,NA,2,1,159,51.204045,3.221579,4,116709,large,5.0689042022202315
Private room,Kortrijk,Spiere-Helkijn,0,NA,4,1,153,50.735873,3.360178,3,73879,small,5.030437921392435
Private room,Mechelen,Willebroek,2,NA,2,1,182,51.083704,4.385511,4,77530,small,5.204006687076795
Private room,Brussel,Elsene,0,NA,2,1,152,50.818575,4.356842,2,1019022,large,5.0238805208462765
Private room,Oudenaarde,Oudenaarde,1,NA,3,1,147,50.885175,3.645481,2,27935,small,4.990432586778736
Private room,Oostende,Oostende,1,NA,4,1,153,51.221433,2.902424,1,69011,small,5.030437921392435
Private room,Verviers,Malmedy,0,NA,1,1,177,50.427439,5.988324,3,52824,small,5.176149732573829
Private room,Brussel,Sint-Joost-ten-Node,0,NA,2,1,177,50.855073,4.357041,4,1019022,large,5.176149732573829
Private room,Brugge,Brugge,14,5,2,1,153,51.204715,3.231192,2,116709,large,5.030437921392435
Private room,Antwerpen,Boom,1,NA,2,1,161,51.091564,4.378985,3,459805,large,5.081404364984463
Private room,Waremme,Faimes,2,NA,2,1,171,50.638657,5.224546,7,NA,NA,5.14166355650266
Private room,Charleroi,Montigny-le-Tilleul,0,NA,4,1,177,50.360677,4.374082,1,200132,large,5.176149732573829
Private room,Maaseik,Maaseik,0,NA,2,1,176,51.065332,5.656021,2,23684,small,5.170483995038151
Private room,Antwerpen,Antwerpen,0,NA,4,2,177,51.216352,4.426182,3,459805,large,5.176149732573829
Private room,Antwerpen,Antwerpen,0,NA,2,1,152,51.220997,4.398447,1,459805,large,5.0238805208462765
Private room,Halle-Vilvoorde,Asse,0,NA,4,1,177,50.894583,4.243882,1,NA,NA,5.176149732573829
Private room,Marche-en-Famenne,Durbuy,0,NA,4,1,176,50.357896,5.47655,3,16856,small,5.170483995038151
Private room,Dinant,Anhée,0,NA,2,1,182,50.301012,4.75229,9,NA,NA,5.204006687076795
Private room,Brugge,Brugge,2,NA,5,2,171,51.208561,3.221281,2,116709,large,5.14166355650266
Private room,Mechelen,Willebroek,2,NA,2,1,177,51.082951,4.380697,2,77530,small,5.176149732573829
Private room,Dinant,Anhée,0,NA,2,1,182,50.301387,4.752908,9,NA,NA,5.204006687076795
Private room,Brussel,Brussel,0,NA,2,1,159,50.833348,4.357134,4,1019022,large,5.0689042022202315
Private room,Leuven,Oud-Heverlee,0,NA,2,1,153,50.83055,4.729513,2,92892,small,5.030437921392435
Private room,Ieper,Ieper,1,NA,6,1,147,50.854173,2.830394,2,35089,small,4.990432586778736
Private room,Mechelen,Mechelen,1,NA,2,1,171,51.021965,4.486035,1,77530,small,5.14166355650266
Private room,Namur,Assesse,0,NA,2,1,147,50.348395,4.960479,2,106284,large,4.990432586778736
Private room,Leuven,Leuven,0,NA,2,1,177,50.879627,4.699121,1,92892,small,5.176149732573829
Private room,Brugge,Brugge,25,4.5,4,1,147,51.215561,3.217502,8,116709,large,4.990432586778736
Private room,Antwerpen,Boom,0,NA,1,1,147,51.093702,4.378011,2,459805,large,4.990432586778736
Private room,Waremme,Faimes,1,NA,2,1,182,50.635294,5.227958,7,NA,NA,5.204006687076795
Private room,Antwerpen,Boom,1,NA,2,1,153,51.100127,4.376001,2,459805,large,5.030437921392435
Private room,Mechelen,Willebroek,0,NA,2,1,177,51.083807,4.385238,8,77530,small,5.176149732573829
Private room,Brugge,Brugge,0,NA,2,1,165,51.208975,3.229263,2,116709,large,5.10594547390058
Private room,Mechelen,Willebroek,1,NA,2,1,177,51.084255,4.37879,2,77530,small,5.176149732573829
Private room,Hasselt,Beringen,0,NA,2,1,176,51.049608,5.149374,6,69222,small,5.170483995038151
Private room,Antwerpen,Boom,0,NA,2,0,177,51.099545,4.378627,3,459805,large,5.176149732573829
Private room,Verviers,Malmedy,0,NA,5,1,185,50.412131,6.056333,5,52824,small,5.220355825078324
Private room,Antwerpen,Boom,0,NA,2,1,177,51.099976,4.377849,3,459805,large,5.176149732573829
Private room,Mechelen,Puurs,2,NA,3,1,153,51.083163,4.344006,7,77530,small,5.030437921392435
Private room,Brussel,Sint-Pieters-Woluwe,0,NA,1,1,144,50.831201,4.420327,1,1019022,large,4.969813299576001
Private room,Waremme,Faimes,1,NA,2,1,182,50.636782,5.228317,7,NA,NA,5.204006687076795
Private room,Hasselt,Beringen,0,NA,4,2,158,51.048833,5.149454,6,69222,small,5.062595033026967
Private room,Brussel,Jette,0,NA,2,1,147,50.879578,4.339391,1,1019022,large,4.990432586778736
Private room,Mechelen,Willebroek,0,NA,2,1,165,51.083768,4.383645,8,77530,small,5.10594547390058
Private room,Mechelen,Puurs,1,NA,5,1,177,51.084474,4.345426,7,77530,small,5.176149732573829
Private room,Ieper,Ieper,1,NA,4,2,147,50.853315,2.88562,1,35089,small,4.990432586778736
Private room,Verviers,Theux,0,NA,3,1,177,50.556998,5.898191,2,52824,small,5.176149732573829
Private room,Leuven,Huldenberg,0,NA,2,1,177,50.787693,4.575177,2,92892,small,5.176149732573829
Private room,Mechelen,Willebroek,1,NA,2,1,177,51.066739,4.3724170000000004,2,77530,small,5.176149732573829
Private room,Antwerpen,Antwerpen,1,NA,2,1,152,51.214575,4.404336,1,459805,large,5.0238805208462765
Private room,Leuven,Huldenberg,0,NA,2,1,159,50.789758,4.576205,2,92892,small,5.0689042022202315
Private room,Verviers,Weismes,1,NA,2,1,147,50.459,6.132316,2,52824,small,4.990432586778736
Private room,Mechelen,Willebroek,1,NA,2,1,177,51.067026,4.372549,2,77530,small,5.176149732573829
Private room,Brugge,Brugge,4,5,4,1,171,51.222031,3.205613,4,116709,large,5.14166355650266
Private room,Dendermonde,Waasmunster,0,NA,4,1,165,51.141872,4.10439,1,43055,small,5.10594547390058
Private room,Gent,Zulte,0,NA,12,3,165,50.93763,3.459717,2,231493,large,5.10594547390058
Private room,Antwerpen,Antwerpen,9,5,2,1,147,51.224646,4.416225,2,459805,large,4.990432586778736
Private room,Mechelen,Willebroek,0,NA,2,1,177,51.084906,4.38505,8,77530,small,5.176149732573829
Private room,Antwerpen,Antwerpen,0,NA,2,0,153,51.207765,4.432124,1,459805,large,5.030437921392435
Private room,Oostende,Oostende,2,NA,5,1,152,51.218836,2.884039,1,69011,small,5.0238805208462765
Private room,Antwerpen,Kalmthout,10,4.5,4,1,165,51.405268,4.460922,3,459805,large,5.10594547390058
Private room,Liège,Liège,0,NA,2,1,147,50.645575,5.566975,1,182597,large,4.990432586778736
Private room,Mons,Mons,1,NA,4,1,149,50.50987,4.005061,1,91277,small,5.003946305945459
Private room,Mechelen,Willebroek,0,NA,2,1,153,51.081008,4.400157,2,77530,small,5.030437921392435
Private room,Leuven,Rotselaar,0,NA,2,1,147,50.960674,4.704026,1,92892,small,4.990432586778736
Private room,Mechelen,Willebroek,0,NA,2,1,177,51.078914,4.403008,2,77530,small,5.176149732573829
Private room,Brugge,Brugge,56,5,4,2,169,51.200318,3.192724,2,116709,large,5.1298987149230735
Private room,Halle-Vilvoorde,Kraainem,0,NA,6,3,153,50.830236,4.462938,1,NA,NA,5.030437921392435
Private room,Verviers,Spa,0,NA,2,1,147,50.48301,5.866523,1,52824,small,4.990432586778736
Private room,Soignies,Lessines,0,NA,10,4,159,50.698848,3.881006,1,24869,small,5.0689042022202315
Private room,Mechelen,Willebroek,0,NA,2,2,171,51.067133,4.397588,1,77530,small,5.14166355650266
Private room,Neufchâteau,Libramont-Chevigny,3,4.5,2,1,146,49.956615,5.431017,3,NA,NA,4.983606621708336
Private room,Oostende,Oostende,0,NA,2,4,141,51.210241,2.866993,1,69011,small,4.948759890378168
Private room,Brugge,Oostkamp,3,5,10,4,124,51.177938,3.273361,3,116709,large,4.820281565605037
Private room,Tongeren,Riemst,0,NA,3,1,140,50.823581,5.647422,5,29816,small,4.941642422609304
Private room,Ieper,Zonnebeke,0,NA,2,1,130,50.872996,2.997366,1,35089,small,4.867534450455582
Private room,Oostende,Oostende,8,4.5,5,2,132,51.208524,2.897874,2,69011,small,4.882801922586371
Private room,Oostende,Oostende,7,4,2,1,124,51.235433,2.918766,1,69011,small,4.820281565605037
Private room,Ath,Bernissart,1,NA,4,1,141,50.475239,3.726376,2,26681,small,4.948759890378168
Private room,Diksmuide,Kortemark,0,NA,4,1,141,51.015414,3.014349,4,15515,small,4.948759890378168
Private room,Tongeren,Maasmechelen,1,NA,3,1,141,50.922769,5.725136,3,29816,small,4.948759890378168
Private room,Brugge,Brugge,0,NA,4,1,130,51.294419,3.19904,3,116709,large,4.867534450455582
Private room,Brussel,Elsene,0,NA,6,2,140,50.838042,4.363534,97,1019022,large,4.941642422609304
Private room,Brussel,Brussel,0,NA,4,2,129,50.840925,4.354056,97,1019022,large,4.859812404361672
Private room,Kortrijk,Kortrijk,0,NA,2,1,129,50.765351,3.219674,9,73879,small,4.859812404361672
Private room,Kortrijk,Kortrijk,0,NA,2,1,129,50.763699,3.220538,9,73879,small,4.859812404361672
Private room,Brussel,Brussel,1,NA,4,1,141,50.855646,4.3505,2,1019022,large,4.948759890378168
Private room,Brugge,Brugge,0,NA,2,1,136,51.202904,3.227729,2,116709,large,4.912654885736052
Private room,Brugge,Damme,3,4,2,1,141,51.215021,3.345846,5,116709,large,4.948759890378168
Private room,Veurne,De Panne,0,NA,3,1,130,51.099033,2.592288,1,NA,NA,4.867534450455582
Private room,Bastogne,Sainte-Ode,1,NA,3,3,141,50.038353,5.547038,7,NA,NA,4.948759890378168
Private room,Tongeren,Voeren,0,NA,2,1,130,50.775509,5.753861,3,29816,small,4.867534450455582
Private room,Brugge,Brugge,1,NA,2,1,130,51.209553,3.217869,2,116709,large,4.867534450455582
Private room,Gent,Gent,0,NA,2,1,130,51.057845,3.733875,2,231493,large,4.867534450455582
Private room,Brugge,Blankenberge,0,NA,2,1,136,51.30504,3.163643,2,116709,large,4.912654885736052
Private room,Verviers,Jalhay,1,NA,2,1,141,50.494351,5.96026,4,52824,small,4.948759890378168
Private room,Marche-en-Famenne,Erezée,0,NA,2,1,130,50.323991,5.632675,5,16856,small,4.867534450455582
Private room,Brugge,Beernem,0,NA,8,3,130,51.133418,3.304974,1,116709,large,4.867534450455582
Private room,Verviers,Spa,0,NA,2,1,136,50.483758,5.860202,2,52824,small,4.912654885736052
Private room,Kortrijk,Kortrijk,0,NA,2,1,129,50.765545,3.219411,9,73879,small,4.859812404361672
Private room,Dendermonde,Dendermonde,5,4,4,1,130,51.012847,4.032968,2,43055,small,4.867534450455582
Private room,Brugge,Brugge,0,NA,2,1,130,51.209605,3.227519,4,116709,large,4.867534450455582
Private room,Brussel,Brussel,11,4.5,2,1,130,50.847432,4.355323,1,1019022,large,4.867534450455582
Private room,Gent,Gavere,0,NA,3,1,141,50.943832,3.667342,4,231493,large,4.948759890378168
Private room,Brugge,Brugge,5,5,2,1,130,51.212422,3.232842,3,116709,large,4.867534450455582
Private room,Antwerpen,Boom,2,NA,2,1,130,51.095318,4.370319,2,459805,large,4.867534450455582
Private room,Brussel,Ukkel,0,NA,2,1,141,50.80498,4.343219,3,1019022,large,4.948759890378168
Private room,Veurne,Koksijde,1,NA,2,1,130,51.140226,2.72911,4,NA,NA,4.867534450455582
Private room,Liège,Chaudfontaine,0,NA,4,1,141,50.553869,5.628825,2,182597,large,4.948759890378168
Private room,Liège,Chaudfontaine,0,NA,10,1,131,50.595214,5.64009,4,182597,large,4.875197323201151
Private room,Antwerpen,Antwerpen,0,NA,4,2,130,51.208427,4.396615,1,459805,large,4.867534450455582
Private room,Tielt,Tielt,9,5,2,1,129,51.020212,3.376304,1,19299,small,4.859812404361672
Private room,Gent,Gent,0,NA,2,1,141,51.064553,3.709383,2,231493,large,4.948759890378168
Private room,Turnhout,Turnhout,2,NA,2,1,130,51.325918,4.938066,1,39654,small,4.867534450455582
Private room,Verviers,Kelmis,0,NA,4,1,141,50.719848,6.012866,2,52824,small,4.948759890378168
Private room,Gent,Gent,6,5,4,1,141,51.07352,3.757008,2,231493,large,4.948759890378168
Private room,Brussel,Brussel,5,5,6,2,140,50.845334,4.379225,97,1019022,large,4.941642422609304
Private room,Brugge,Zuienkerke,3,4.5,2,1,141,51.266776,3.182398,2,116709,large,4.948759890378168
Private room,Brussel,Watermaal-Bosvoorde,0,NA,2,1,141,50.80327,4.419462,4,1019022,large,4.948759890378168
Private room,Brugge,Brugge,23,4.5,4,1,130,51.20846,3.232344,3,116709,large,4.867534450455582
Private room,Brugge,Brugge,0,NA,3,1,130,51.220691,3.206895,4,116709,large,4.867534450455582
Private room,Turnhout,Ravels,0,NA,2,1,130,51.391876,5.029594,1,39654,small,4.867534450455582
Private room,Verviers,Malmedy,0,NA,2,1,142,50.411813,6.056339,5,52824,small,4.955827057601261
Private room,Verviers,Stavelot,1,NA,2,1,141,50.452294,5.947596,1,52824,small,4.948759890378168
Private room,Veurne,Koksijde,1,NA,2,1,130,51.150318,2.720599,1,NA,NA,4.867534450455582
Private room,Verviers,Malmedy,0,NA,2,1,142,50.411365,6.056765,5,52824,small,4.955827057601261
Private room,Gent,Gent,0,NA,2,1,141,51.015646,3.670718,1,231493,large,4.948759890378168
Private room,Antwerpen,Antwerpen,2,NA,6,3,141,51.18158,4.352217,2,459805,large,4.948759890378168
Private room,Brugge,Brugge,2,NA,2,1,136,51.285889,3.174849,9,116709,large,4.912654885736052
Private room,Brugge,Brugge,83,5,3,1,138,51.203916,3.220348,1,116709,large,4.927253685157205
Private room,Charleroi,Gerpinnes,0,NA,3,1,53,50.370246,4.463387,1,200132,large,3.970291913552122
Private room,Gent,Gent,0,NA,2,1,53,51.025725,3.734074,1,231493,large,3.970291913552122
Private room,Antwerpen,Antwerpen,10,5,2,1,42,51.223836,4.424317,1,459805,large,3.7376696182833684
Private room,Brugge,Brugge,0,NA,2,2,57,51.195047,3.235238,1,116709,large,4.04305126783455
Private room,Brugge,Brugge,19,2.5,2,1,54,51.221298,3.204146,1,116709,large,3.9889840465642745
Private room,Gent,Gent,35,4.5,2,1,59,51.056605,3.719136,1,231493,large,4.07753744390572
Private room,Gent,Gent,24,4.5,2,2,53,51.096988,3.714555,1,231493,large,3.970291913552122
Private room,Gent,Gent,2,NA,2,1,47,51.060629,3.696406,1,231493,large,3.8501476017100584
Private room,Brussel,Sint-Gillis,3,4.5,6,1,47,50.832428,4.348274,1,1019022,large,3.8501476017100584
Private room,Brussel,Anderlecht,21,5,2,1,53,50.833566,4.324902,1,1019022,large,3.970291913552122
Private room,Brugge,Brugge,20,5,2,1,59,51.200821,3.175122,1,116709,large,4.07753744390572
Private room,Brussel,Sint-Lambrechts-Woluwe,1,NA,2,1,41,50.839785,4.418655,2,1019022,large,3.713572066704308
Private room,Mons,Quaregnon,0,NA,2,1,39,50.442265,3.860631,1,91277,small,3.6635616461296463
Private room,Gent,Gent,0,NA,2,1,30,51.064133,3.707272,1,231493,large,3.4011973816621555
Private room,Nivelles,Ottignies-Louvain-la-Neuve,8,5,2,1,28,50.670125,4.615518,1,24149,small,3.332204510175204
Private room,Brussel,Etterbeek,0,NA,2,1,35,50.831073,4.385392,1,1019022,large,3.5553480614894135
Private room,Gent,Gent,3,5,2,1,24,51.040116,3.751096,2,231493,large,3.1780538303479458
Private room,Gent,Gent,1,NA,2,1,35,51.087272,3.720841,1,231493,large,3.5553480614894135
Private room,Brussel,Elsene,1,NA,2,1,26,50.835444,4.363386,1,1019022,large,3.258096538021482
Private room,Brussel,Brussel,10,4.5,2,1,37,50.846614,4.388958,1,1019022,large,3.6109179126442243
Private room,Brussel,Etterbeek,0,NA,2,1,35,50.83741,4.383468,1,1019022,large,3.5553480614894135
Private room,Liège,Liège,13,5,2,1,26,50.654692,5.606368,1,182597,large,3.258096538021482
Private room,Brussel,Etterbeek,2,NA,2,1,28,50.83122,4.377049,1,1019022,large,3.332204510175204
Private room,Brussel,Sint-Gillis,2,NA,2,1,35,50.825556,4.345574,1,1019022,large,3.5553480614894135
Private room,Mechelen,Willebroek,0,NA,2,1,342,51.083767,4.379782,3,77530,small,5.834810737062605
Private room,Veurne,Koksijde,0,NA,5,2,330,51.133163,2.753871,2,NA,NA,5.799092654460526
Private room,Brugge,Brugge,1,NA,2,1,324,51.216627,3.21621,1,116709,large,5.780743515792329
Private room,Verviers,Malmedy,0,NA,2,1,353,50.392494,6.043444,3,52824,small,5.8664680569332965
Private room,Halle-Vilvoorde,Halle,0,NA,6,3,413,50.715862,4.302407,1,NA,NA,6.023447592961033
Private room,Leuven,Leuven,0,NA,5,1,342,50.864192,4.692812,1,92892,small,5.834810737062605
Private room,Mechelen,Willebroek,1,NA,4,1,383,51.083864,4.384032,4,77530,small,5.948034989180646
Private room,Antwerpen,Antwerpen,0,NA,5,1,495,51.309305,4.426571,6,459805,large,6.20455776256869
Private room,Verviers,Malmedy,0,NA,4,2,413,50.425211,6.026708,1,52824,small,6.023447592961033
Private room,Antwerpen,Kapellen,0,NA,2,1,394,51.325389,4.417295,1,459805,large,5.976350909297934
Private room,Brugge,Zedelgem,0,NA,2,1,458,51.128054,3.169813,1,116709,large,6.126869184114185
Private room,Brugge,Zedelgem,0,NA,2,1,471,51.167632,3.186489,1,116709,large,6.154858094016418
Private room,Oudenaarde,Ronse,0,NA,8,4,459,50.731182,3.635094,5,27935,small,6.129050210060545
Private room,Eeklo,Eeklo,0,NA,2,1,460,51.187695,3.589571,1,19116,small,6.131226489483141
Private room,Mechelen,Willebroek,0,NA,4,1,353,51.073569,4.400249,3,77530,small,5.8664680569332965
Private room,Thuin,Froidchapelle,0,NA,2,1,471,50.148945,4.328243,1,NA,NA,6.154858094016418
Private room,Waremme,Geer,0,NA,7,1,318,50.666878,5.152129,2,NA,NA,5.762051382780177
Private room,Nivelles,Genappe,0,NA,2,1,343,50.600115,4.491559,1,24149,small,5.8377304471659395
Private room,Antwerpen,Boechout,1,NA,4,1,141,51.175449,4.548697,1,459805,large,4.948759890378168
Private room,Halle-Vilvoorde,Steenokkerzeel,1,NA,3,1,141,50.926576,4.510655,2,NA,NA,4.948759890378168
Private room,Kortrijk,Spiere-Helkijn,0,NA,2,1,130,50.73748,3.359821,3,73879,small,4.867534450455582
Private room,Brussel,Brussel,2,NA,2,1,130,50.855575,4.352587,1,1019022,large,4.867534450455582
Private room,Brussel,Anderlecht,3,3.5,2,2,130,50.841338,4.334166,3,1019022,large,4.867534450455582
Private room,Antwerpen,Boom,3,4.5,2,1,130,51.09548,4.369335,2,459805,large,4.867534450455582
Private room,Brugge,Brugge,5,5,4,3,136,51.206862,3.278465,2,116709,large,4.912654885736052
Private room,Oostende,Middelkerke,4,4.5,2,1,136,51.170927,2.877481,1,69011,small,4.912654885736052
Private room,Verviers,Spa,0,NA,2,1,141,50.49392,5.890784,1,52824,small,4.948759890378168
Private room,Brussel,Brussel,0,NA,4,2,129,50.84143,4.355282,97,1019022,large,4.859812404361672
Private room,Brugge,Brugge,0,NA,2,1,130,51.206817,3.201516,2,116709,large,4.867534450455582
Private room,Brugge,Brugge,0,NA,2,1,130,51.205349,3.200206,2,116709,large,4.867534450455582
Private room,Brussel,Sint-Lambrechts-Woluwe,0,NA,2,1,141,50.846676,4.419963,3,1019022,large,4.948759890378168
Private room,Brugge,Brugge,3,5,4,2,124,51.20031,3.246174,3,116709,large,4.820281565605037
Private room,Halle-Vilvoorde,Grimbergen,9,5,4,1,130,50.901006,4.336689,1,NA,NA,4.867534450455582
Private room,Tielt,Ruiselede,1,NA,2,1,141,51.071028,3.352556,3,19299,small,4.948759890378168
Private room,Dendermonde,Dendermonde,0,NA,3,1,136,51.011433,4.031025,2,43055,small,4.912654885736052
Private room,Nivelles,Waterloo,0,NA,4,1,141,50.726837,4.404352,1,24149,small,4.948759890378168
Private room,Turnhout,Geel,0,NA,2,1,141,51.166662,5.046048,2,39654,small,4.948759890378168
Private room,Antwerpen,Boom,0,NA,2,1,141,51.099441,4.378108,3,459805,large,4.948759890378168
Private room,Ieper,Poperinge,1,NA,2,1,136,50.816076,2.763214,2,35089,small,4.912654885736052
Private room,Neufchâteau,Léglise,0,NA,2,1,132,49.801769,5.536006,1,NA,NA,4.882801922586371
Private room,Ieper,Poperinge,0,NA,2,1,106,50.862108,2.740592,1,35089,small,4.663439094112067
Private room,Ieper,Langemark-Poelkapelle,0,NA,2,1,106,50.917179,2.958068,3,35089,small,4.663439094112067
Private room,Aalst,Herzele,0,NA,2,1,106,50.859576,3.903689,3,77534,small,4.663439094112067
Private room,Aalst,Herzele,0,NA,2,1,106,50.860115,3.904223,3,77534,small,4.663439094112067
Private room,Gent,Gent,2,NA,4,1,117,51.055625,3.714832,7,231493,large,4.762173934797756
Private room,Dinant,Onhaye,0,NA,2,1,117,50.278173,4.794299,2,NA,NA,4.762173934797756
Private room,Oudenaarde,Oudenaarde,4,5,2,1,106,50.846013,3.603107,1,27935,small,4.663439094112067
Private room,Dendermonde,Hamme,0,NA,2,1,117,51.075171,4.09543,1,43055,small,4.762173934797756
Private room,Brugge,Brugge,0,NA,2,1,105,51.209739,3.226424,2,116709,large,4.653960350157523
Private room,Veurne,Veurne,3,4.5,2,1,116,51.006881,2.6426789999999998,1,NA,NA,4.7535901911063645
Private room,Veurne,Koksijde,0,NA,3,1,106,51.132712,2.737527,2,NA,NA,4.663439094112067
Private room,Roeselare,Ingelmunster,0,NA,2,1,106,50.925288,3.252993,1,56016,small,4.663439094112067
